"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
81189,2016/1/20,10,シャーメゾン広川,式　,1,486,486,
81189,2016/1/20,11,メゾン・ルテシィアⅡ,式　,1,486,486,
81189,2016/1/20,12,シャーメゾン岩出,式　,1,691,691,
81189,2016/1/20,13,シャーメゾン黒江,式　,1,486,486,
81189,2016/1/20,14,シャーメゾン野田,式　,1,724,724,
81189,2016/1/20,15,フロントパディーⅡ,式　,1,724,724,
81189,2016/1/20,16,キャラ21,式　,1,810,810,
81189,2016/1/20,17,シャーメゾン名高,式　,1,2030,2030,
81189,2016/1/20,18,シャーメゾン尾崎,式　,1,1458,1458,
81189,2016/1/20,19,シャーメゾン有田,式　,1,810,810,
81189,2016/1/20,20,シャーメゾン中島,式　,1,756,756,
81189,2016/1/20,21,グリーンルーフ,式　,1,648,648,
81189,2016/1/20,22,グリーンルーフ,式　,1,648,648,
81189,2016/1/20,23,タウニィ寿里,式　,1,1296,1296,
81189,2016/1/20,24,フォーブル木ノ本,式　,1,1145,1145,
81189,2016/1/20,25,ラベニュー城山,式　,1,756,756,
81189,2016/1/20,26,フレグランス吹上,式　,1,486,486,
81189,2016/1/20,27,メゾン南方,式　,1,1026,1026,
81189,2016/1/20,28,ラベニュー岩橋,式　,1,1145,1145,
81189,2016/1/20,29,タウニー山村,式　,1,756,756,
81189,2016/1/20,30,ラベニュー谷口,式　,1,1296,1296,
81189,2016/1/20,31,タウニィ酒井,式　,1,680,680,
81189,2016/1/20,32,フレグランス畑屋敷,式　,1,486,486,
81189,2016/1/20,33,フォーブル苗代,式　,1,680,680,
81189,2016/1/20,34,フォーブル若葉,式　,1,756,756,
81189,2016/1/20,35,フォーブル松見,式　,1,1296,1296,
81189,2016/1/20,36,ラベニューコスモ,式　,1,756,756,
81189,2016/1/20,37,タウニィ紀ノ川,式　,1,680,680,
81189,2016/1/20,38,タウニィ料理松,式　,1,1102,1102,
81189,2016/1/20,39,アメニティ太田,式　,1,756,756,
81189,2016/1/20,40,タウニィ清水,式　,1,756,756,
81189,2016/1/20,41,タウニィ浜代,式　,1,950,950,
81189,2016/1/20,42,タウニィ浜代2,式　,1,680,680,
81189,2016/1/20,43,フォーブルさち,式　,1,1372,1372,
81189,2016/1/20,44,タウニィ美園,式　,1,680,680,
81189,2016/1/20,45,フレグランス松江,式　,1,486,486,
81189,2016/1/20,46,セキワガーデンハウス春日,式　,1,950,950,
81189,2016/1/20,47,ラベニュー根来,式　,1,680,680,
81189,2016/1/20,48,シローズフレグランス,式　,1,756,756,
81189,2016/1/20,49,ドミールクルス,式　,1,1296,1296,
81189,2016/1/20,50,グリーンビレッジ21,式　,1,2106,2106,
81189,2016/1/20,51,サニーハイツひまわり,式　,1,1296,1296,
81189,2016/1/20,52,パールハイツ有田,式　,1,950,950,
81189,2016/1/20,53,フレグランス小林,式　,1,486,486,
81189,2016/1/20,54,フレグランス延時,式　,1,486,486,
81189,2016/1/20,55,フレグランス畑毛,式　,1,1296,1296,
81189,2016/1/20,56,フレグランス藤井,式　,1,756,756,
81189,2016/1/20,57,フレグランス山崎,式　,1,1145,1145,
81189,2016/1/20,58,フレグランス森澤,式　,1,1296,1296,
81189,2016/1/20,59,フレグランス中松江,式　,1,680,680,
81189,2016/1/20,60,ガーデンハイツ箕島,式　,1,680,680,
81189,2016/1/20,61,アドザックス吉田,式　,1,486,486,
81189,2016/1/20,62,石津ハイツ,式　,1,1026,1026,
81189,2016/1/20,63,フォーブル石野,式　,1,756,756,
81189,2016/1/20,64,フレグランス翠,式　,1,2311,2311,
81189,2016/1/20,65,アドザックス吉田Ｂ棟,式　,1,486,486,
81189,2016/1/20,66,マリポーサ前田,式　,1,486,486,
81189,2016/1/20,67,フレグランス巴,式　,1,1458,1458,
81189,2016/1/20,68,フレグランス堀止,式　,1,486,486,
81189,2016/1/20,69,フレグランス六十谷,式　,1,756,756,
81189,2016/1/20,70,フレグランス木ノ本,式　,1,486,486,
81189,2016/1/20,71,フレグランス今吉,式　,1,1145,1145,
81189,2016/1/20,72,フレグランス矢野,式　,1,1026,1026,
81189,2016/1/20,73,フレグランス平田,式　,1,486,486,
81189,2016/1/20,74,フレグランス築港,式　,1,486,486,
81189,2016/1/20,75,フレグランス松ヶ丘,式　,1,486,486,
81189,2016/1/20,76,フレグランス秋桜,式　,1,486,486,
81189,2016/1/20,77,フレグランス船所,式　,1,1145,1145,
81189,2016/1/20,78,フレグランス雑賀,式　,1,950,950,
81189,2016/1/20,79,フレグランスロゼ,式　,1,2095,2095,
81189,2016/1/20,80,グラン・ファーム,式　,1,1145,1145,
81189,2016/1/20,81,フレグランス栄,式　,1,1026,1026,
81189,2016/1/20,82,City　Kinomoto,式　,1,950,950,
81189,2016/1/20,83,フレグランスせせらぎ,式　,1,486,486,
81189,2016/1/20,84,フレグランスＡＫＩＨＯ,式　,1,950,950,
81189,2016/1/20,85,フレグランスさつき,式　,1,756,756,
81189,2016/1/20,86,ガーデンハイツ小二里,式　,1,1296,1296,
81189,2016/1/20,87,フレグランス桜が丘,式　,1,486,486,
81189,2016/1/20,88,ガーデンハイツ小二里2,式　,1,486,486,
81189,2016/1/20,89,ディアスワーブラー,式　,1,756,756,
81189,2016/1/20,90,フレグランス藤井Ⅱ,式　,1,680,680,
81189,2016/1/20,91,フレグランスフクイ,式　,1,950,950,
81189,2016/1/20,92,ディアス栄谷,式　,1,486,486,
81189,2016/1/20,93,フレグランス船所Ⅱ,式　,1,1296,1296,
81189,2016/1/20,94,ディアスかもと,式　,1,950,950,
81189,2016/1/20,95,ベルメゾン,式　,1,1296,1296,
81189,2016/1/20,96,フレグランス竹中,式　,1,486,486,
81189,2016/1/20,97,ディアス妙寺,式　,1,680,680,
81189,2016/1/20,98,ディアス松ヶ丘,式　,1,486,486,
81189,2016/1/20,99,ディアス北村,式　,1,1102,1102,
81189,2016/1/20,100,ディアスミレット,式　,1,1296,1296,
81189,2016/1/20,101,ディアスＭ,式　,1,1922,1922,
81189,2016/1/20,102,フォーブル松南,式　,1,486,486,
81189,2016/1/20,103,ウエストヒルズ,式　,1,1296,1296,
81189,2016/1/20,104,フレグランス布施屋,式　,1,756,756,
81189,2016/1/20,105,ディアス小雑賀,式　,1,832,832,
81189,2016/1/20,106,ラ・サルデーヌ,式　,1,3175,3175,
81189,2016/1/20,107,ディアス黒江,式　,1,1296,1296,
81189,2016/1/20,108,ディアス藤本,式　,1,486,486,
81189,2016/1/20,109,ディアス藤本Ⅱ,式　,1,486,486,
81189,2016/1/20,110,ディアスウチタ,式　,1,486,486,
81189,2016/1/20,111,フレグランスうの,式　,1,1291,1291,
81189,2016/1/20,112,マイルドディアスきし,式　,1,756,756,
81189,2016/1/20,113,フレグランスⅠ,式　,1,756,756,
81189,2016/1/20,114,ディアス寿里,式　,1,1372,1372,
81189,2016/1/20,115,フレグランス宮原,式　,1,950,950,
81189,2016/1/20,116,ディアスミニ,式　,1,486,486,
81189,2016/1/20,117,ディアス一本松,式　,1,2333,2333,
81189,2016/1/20,118,ディアス名高,式　,1,486,486,
81189,2016/1/20,119,ディアス城山,式　,1,756,756,
81189,2016/1/20,120,フレグランス池尻,式　,1,486,486,
81189,2016/1/20,121,フレグランス大宮,式　,1,680,680,
81189,2016/1/20,122,楠見中ディアス,式　,1,950,950,
81189,2016/1/20,123,セフィラ　プラッツ,式　,1,756,756,
81189,2016/1/20,124,ハイツ楠,式　,1,486,486,
81189,2016/1/20,125,サニーコート,式　,1,1404,1404,
81189,2016/1/20,126,フォーレスうえだ,式　,1,1663,1663,
81189,2016/1/20,127,ハイツ萩,式　,1,680,680,
81189,2016/1/20,128,フォーレス有本,式　,1,1026,1026,
81189,2016/1/20,129,楠見中ディアスⅡ,式　,1,486,486,
81189,2016/1/20,130,ハイツ森,式　,1,1026,1026,
81189,2016/1/20,131,フォーレス花野,式　,1,1145,1145,
81189,2016/1/20,132,ディアス片男波,式　,1,756,756,
81189,2016/1/20,133,グランシード関戸,式　,1,486,486,
81189,2016/1/20,134,フレグランス小雑賀,式　,1,756,756,
81189,2016/1/20,135,グリーンルーフ塩屋,式　,1,486,486,
81189,2016/1/20,136,フレグランス南紀の台,式　,1,972,972,
81189,2016/1/20,137,グリーンルーフＣｏｃｃｏ,式　,1,486,486,
81189,2016/1/20,138,ハイツ楠Ⅱ,式　,1,486,486,
81189,2016/1/20,139,グリーンルーフ妙寺,式　,1,972,972,
81189,2016/1/20,140,シャーメゾン山中,式　,1,486,486,
81189,2016/1/20,141,シャーメゾン高松,式　,1,756,756,
81189,2016/1/20,142,メゾン雑賀,式　,1,486,486,
81189,2016/1/20,143,グリーンルーフのうがわ,式　,1,950,950,
81189,2016/1/20,144,ドエルＫ,式　,1,486,486,
81189,2016/1/20,145,シャーメゾン山崎,式　,1,1296,1296,
81189,2016/1/20,146,シャーメゾン新堂,式　,1,1836,1836,
81189,2016/1/20,147,シャーメゾン小雑賀,式　,1,1026,1026,
81189,2016/1/20,148,エクセレンス六十谷,式　,1,756,756,
81189,2016/1/20,149,シャーメゾンＨＡＭＡＩＣＨＩ,式　,1,972,972,
81189,2016/1/20,150,シャーメゾン打田,式　,1,1026,1026,
81189,2016/1/20,151,シャーメゾン堀口,式　,1,1296,1296,
81189,2016/1/20,152,シャーメゾン新堂Ⅱ,式　,1,1026,1026,
81189,2016/1/20,153,シャーメゾンキタグチ,式　,1,486,486,
81189,2016/1/20,154,セファミ荊本,式　,1,1026,1026,
81189,2016/1/20,155,フォーレスＩ＆Ｎ,式　,1,486,486,
81189,2016/1/20,156,シャーメゾンＭ,式　,1,486,486,
81189,2016/1/20,157,ヴィンヤードハウスⅢ,式　,1,486,486,
81189,2016/1/20,158,エクセレンス六十谷Ⅱ,式　,1,756,756,
81189,2016/1/20,159,ガーデンハイツ湯浅,式　,1,756,756,
81189,2016/1/20,160,ルミエール湊,式　,1,756,756,
81189,2016/1/20,161,シャーメゾン紀峰,式　,1,756,756,
81189,2016/1/20,162,グランメール福島,式　,1,756,756,
81189,2016/1/20,163,パールハイツ箕島,式　,1,680,680,
81189,2016/1/20,164,ワイズヴィラ,式　,1,540,540,
81189,2016/1/20,165,フォーレス・ノベル,式　,1,756,756,
81189,2016/1/20,166,藤栄ハイツ,式　,1,680,680,
81189,2016/1/20,167,ラ・サルデーヌⅡ,式　,1,486,486,
81189,2016/1/20,168,メゾン・ルテシィア,式　,1,486,486,
81189,2016/1/20,169,シャーメゾン下津,式　,1,680,680,
81189,2016/1/20,170,リヴェール　ヒデ,式　,1,756,756,
81189,2016/1/20,171,シャーメゾンくすの木,式　,1,1944,1944,
81189,2016/1/20,172,シャーメゾン笠松,式　,1,756,756,
81189,2016/1/20,173,サニーハイツ向島,式　,1,486,486,
81189,2016/1/20,174,パークハイツ,式　,1,486,486,
81189,2016/1/20,175,リバーサイド湯浅,式　,1,756,756,
81189,2016/1/20,176,ラガール湯浅,式　,1,486,486,
81189,2016/1/20,177,五月ハイツ,式　,1,1361,1361,
81189,2016/1/20,178,アン・セリジェ,式　,1,756,756,
81189,2016/1/20,179,ブランシェ前田,式　,1,756,756,
81189,2016/1/20,180,シャーメゾン青木,式　,1,756,756,
81189,2016/1/20,181,フォーナス,式　,1,950,950,
81189,2016/1/20,182,パレスデュオ・照（テラス）,式　,1,756,756,
81189,2016/1/20,183,シャーメゾンハーヴェスト,式　,1,756,756,
81189,2016/1/20,184,クレール松ヶ丘,式　,1,486,486,
81189,2016/1/20,185,クレール,式　,1,756,756,
81189,2016/1/20,186,アン・セリジェ　Ⅱ,式　,1,486,486,
81189,2016/1/20,187,フレグランス二里ヶ浜,式　,1,756,756,
81189,2016/1/20,188,アベニール,式　,1,756,756,
81189,2016/1/20,189,ディアス赤坂,式　,1,756,756,
81189,2016/1/20,190,カサ・フィオーレＦＧ,式　,1,756,756,
81189,2016/1/20,191,ブランシェ旭　Ａ棟,式　,1,486,486,
81189,2016/1/20,192,ブランシェ旭　Ｂ棟,式　,1,486,486,
81189,2016/1/20,193,シャーメゾン安上,式　,1,950,950,
81189,2016/1/20,194,フローラ,式　,1,756,756,
81189,2016/1/20,195,ワイズコート,式　,1,486,486,
81189,2016/1/20,196,シャーメゾン西高松,式　,1,486,486,
81189,2016/1/20,197,シャーメゾン木ノ本,式　,1,680,680,
81189,2016/1/20,198,ブランシェＳ,式　,1,680,680,
81189,2016/1/20,199,ディアスＡＫＩＨＯ,式　,1,680,680,
81189,2016/1/20,200,シャンブルＭ,式　,1,950,950,
81189,2016/1/20,201,シャーメゾン幸輝,式　,1,1145,1145,
81189,2016/1/20,202,ボナール千且,式　,1,756,756,
81189,2016/1/20,203,イマージュ浜の宮,式　,1,486,486,
81189,2016/1/20,204,ヴィラ天神崎,式　,1,918,918,
81189,2016/1/20,205,シャーメゾンフクイ,式　,1,486,486,
81189,2016/1/20,206,アヴェンヌ太田,式　,1,1102,1102,
81189,2016/1/20,207,メゾネット松島,式　,1,486,486,
81189,2016/1/20,208,シャーメゾン今福,式　,1,486,486,
81189,2016/1/20,209,イマージュ浜の宮Ⅱ,式　,1,680,680,
81189,2016/1/20,210,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ,式　,1,486,486,
81189,2016/1/20,211,シャーメゾン西浜Ａ,式　,1,680,680,
81189,2016/1/20,212,和歌浦ガーデンテラス,式　,1,1296,1296,
81189,2016/1/20,213,シャーメゾン彩都Ａ,式　,1,680,680,
81189,2016/1/20,214,シャーメゾンロイヤルヒルズⅠ,式　,1,486,486,
81189,2016/1/20,215,シャーメゾン下津野,式　,1,1145,1145,
81189,2016/1/20,216,シャーメゾン砂山南,式　,1,5800,5800,
81189,2016/1/20,217,べレオＫ,式　,1,2030,2030,
81189,2016/1/20,218,べレオ太田,式　,1,2030,2030,
81189,2016/1/20,219,シャーメゾンｂｒｉｌｌｉａｎｔ,式　,1,756,756,
81189,2016/1/20,220,べレオ新通,式　,1,2030,2030,
81228,2016/1/20,1,㈱ﾕｰｺｰ　有料老人ﾎｰﾑ･ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ,　　,      ,         ,          ,
81228,2016/1/20,2,消防設備工事,式　,1,2165000,2165000,
81283,2016/1/20,1,UFB-1P-201NH-PWH埋込ﾎﾞｯｸｽ(全埋込),台　,1,10000,10000,
81283,2016/1/20,2,BRN-0015-201NH-PWH　同上ﾌﾞﾗｹｯﾄ,個　,1,2700,2700,
81283,2016/1/20,3,送料,式　,1,1000,1000,
81307,2016/1/20,1,第２ロイヤルハイツ吉田（1階101号）,　　,      ,         ,          ,
81307,2016/1/20,2,エアコン(日立2.2kw)取付工事,式　,1,         ,          ,
81303,2016/1/20,1,消防設備保守点検（総合点検）,式　,1,35000,35000,1月20日
81377,2016/1/19,1,消防設備保守点検,　　,      ,         ,          ,
81377,2016/1/19,2,永山病院（本館・東館・別館・外来棟,　　,      ,         ,          ,
81377,2016/1/19,3,さくら寮･老健)　総合点検,式　,1,180000,180000,1/15～19
81377,2016/1/19,4,〃　防火対象物点検,式　,1,40000,40000,〃
81377,2016/1/19,5,永山クリニック　総合点検,式　,1,40000,40000,〃
81377,2016/1/19,6,永山立体駐車場　総合点検,式　,1,25000,25000,〃
81191,2016/1/18,1,グリーンフル堂西Ⅱ　208号室,　　,      ,         ,          ,1月18日
81191,2016/1/18,2,住警器(取付費込),台　,1,3700,3700,
81192,2016/1/18,1,山本ハイツ　201号室,　　,      ,         ,          ,1月18日
81192,2016/1/18,2,住警器(取付費込),台　,1,3700,3700,
81193,2016/1/18,1,グリーンフル堂西Ⅱ　107号室,　　,      ,         ,          ,1月18日
81193,2016/1/18,2,住警器(取付費込),台　,1,3700,3700,
81204,2016/1/18,1,ワールドプラザ南海　2階共用部,　　,      ,         ,          ,
81204,2016/1/18,2,44214,　　,      ,         ,          ,
81204,2016/1/18,3,１階　廊下　ボール球,個　,2,350,700,
81204,2016/1/18,4,４階　廊下　ボール球,個　,2,350,700,
81204,2016/1/18,5,廊下　ＦＬＲ４０Ｓ,個　,1,520,520,
81204,2016/1/18,6,取替費,式　,1,5000,5000,
81248,2016/1/18,1,消防設備保守点検,　　,      ,         ,          ,
81248,2016/1/18,2,妙寺公民館（機器点検）,式　,1,11000,11000,1月18日
81248,2016/1/18,3,三谷公民館（機器点検）,式　,1,11000,11000,〃
81248,2016/1/18,4,見好公民館（機器点検）,式　,1,11000,11000,〃
81248,2016/1/18,5,大谷公民館（機器点検）,式　,1,13000,13000,〃
81263,2016/1/18,1,123緑橋店,　　,      ,         ,          ,
81263,2016/1/18,2,消防設備保守点検後不備改修工事,式　,1,233000,233000,1月18日
81264,2016/1/18,1,123三木店　立体駐車場,　　,      ,         ,          ,
81264,2016/1/18,2,消防設備保守点検後不備改修工事,式　,1,170000,170000,1月18日
81255,2016/1/16,1,日高マンション,　　,      ,         ,          ,
81255,2016/1/16,2,消防設備保守点検（総合点検）,式　,1,30000,30000,1月16日
81301,2016/1/16,1,日高マンションⅡ,　　,      ,         ,          ,
81301,2016/1/16,2,105号室感知器取替工事,　　,      ,         ,          ,
81301,2016/1/16,3,定温式スポット型熱感知器特種60℃,個　,3,1800,5400,1月16日
81295,2016/1/15,1,(仮称)生野区田島2丁目鉄骨田島ハイツB棟,　　,      ,         ,          ,
81295,2016/1/15,2,書類作成及び立会試験費,式　,1,50000,50000,
81295,2016/1/15,3,粉末ABC消火器10型,本　,3,4500,13500,
81295,2016/1/15,4,消火器設置台,台　,3,1000,3000,
81296,2016/1/15,1,(仮称)生野区田島5丁目ﾜﾝﾙｰﾑﾊｲﾂ3階建て,　　,      ,         ,          ,
81296,2016/1/15,2,書類作成及び立会試験費,式　,1,50000,50000,
81296,2016/1/15,3,粉末ABC消火器10型,本　,3,4500,13500,
81296,2016/1/15,4,消火器設置台,台　,3,1000,3000,
81297,2016/1/15,1,(仮称)生野区田島2丁目鉄骨田島ハイツA棟,　　,      ,         ,          ,
81297,2016/1/15,2,書類作成及び立会試験費,式　,1,50000,50000,
81297,2016/1/15,3,粉末ABC消火器10型,本　,3,4500,13500,
81297,2016/1/15,4,消火器設置台,台　,3,1000,3000,
81298,2016/1/15,1,(仮称)大阪市東住吉区西今川1丁目共同住宅,　　,      ,         ,          ,
81298,2016/1/15,2,書類作成及び立会試験費,式　,1,50000,50000,
81298,2016/1/15,3,粉末ABC消火器10型,本　,3,4500,13500,
81298,2016/1/15,4,HH-1M型　半埋込型ボックス,台　,3,12000,36000,
81298,2016/1/15,5,SH1型　半埋込型ブラケット,台　,3,2500,7500,
81298,2016/1/15,6,送料,式　,1,1000,1000,
81299,2016/1/15,1,(仮称)住吉区帝塚山西ハイツ,　　,      ,         ,          ,
81299,2016/1/15,2,書類作成及び立会試験費,式　,1,50000,50000,
81299,2016/1/15,3,粉末ABC消火器10型,本　,2,4500,9000,
81299,2016/1/15,4,消火器設置台,台　,2,1000,2000,
81200,2016/1/15,1,ローソン神戸国際会館前店,　　,      ,         ,          ,
81200,2016/1/15,2,電気設備工事,式　,1,4600000,4600000,
81200,2016/1/15,3,給排水工事,式　,1,900000,900000,
81200,2016/1/15,4,フード消火設備工事,式　,1,1200000,1200000,
81200,2016/1/15,5,Ｘ線探査,式　,1,100000,100000,
81253,2016/1/15,1,粉末ＡＢＣ消火器１０型,本　,20,2900,58000,1月15日
81265,2016/1/15,1,スロット123梅田店,　　,      ,         ,          ,
81265,2016/1/15,2,誘導灯取替え工事,式　,1,45000,45000,1月15日
81205,2016/1/14,1,ビジネスホテル圭,　　,      ,         ,          ,
81205,2016/1/14,2,消防設備保守点検（総合点検）,式　,1,45000,45000,1月14日
81224,2016/1/14,1,㈱キングライン　西浜倉庫,　　,      ,         ,          ,12/14～1/14
81224,2016/1/14,2,動力消防ポンプ工事,式　,1,3500000,3500000,
81224,2016/1/14,3,テント増築工事,式　,1,2000000,2000000,
81259,2016/1/14,1,大庫洋紙,　　,      ,         ,          ,
81259,2016/1/14,2,消防設備保守点検（機器点検）,式　,1,50000,50000,1月14日
81311,2016/1/14,1,消防設備保守点検（総合点検）,式　,1,35000,35000,1月14日
81195,2016/1/13,1,グリーンフル北野,　　,      ,         ,          ,1月13日
81195,2016/1/13,2,受信機用バッテリー(10-AA600A),台　,1,12960,12960,
81195,2016/1/13,3,工事費,式　,1,600,600,
81195,2016/1/13,4,出張費,式　,1,1500,1500,
81195,2016/1/13,5,諸経費,式　,1,900,900,
81270,2016/1/13,1,東大阪春宮住宅（デイサービスのあ）,　　,      ,         ,          ,
81270,2016/1/13,2,消防設備工事,式　,1,200000,200000,12/24～1/13
81194,2016/1/12,1,西村マンション　102号室,　　,      ,         ,          ,1月12日
81194,2016/1/12,2,住警器(取付費込),台　,2,3700,7400,
81196,2016/1/12,1,ヴィラヤナセ　308号室,　　,      ,         ,          ,1月12日
81196,2016/1/12,2,住警器(取付費込),台　,1,3700,3700,
81197,2016/1/12,1,ヴィラヤナセ　107号室,　　,      ,         ,          ,1月12日
81197,2016/1/12,2,住警器(取付費込),台　,1,3700,3700,
81345,2016/1/12,1,メトロヒルズ,　　,      ,         ,          ,
81345,2016/1/12,2,消防設備保守点検（機器点検）,式　,1,120000,120000,1月12日
81258,2016/1/12,1,消防設備保守点検,　　,      ,         ,          ,
81258,2016/1/12,2,123和歌山インター店（総合点検）,式　,1,100000,100000,1月12日
81258,2016/1/12,3,123有田店（総合点検）,式　,1,40000,40000,1月8日
81252,2016/1/10,1,セキワステージ金池,　　,      ,         ,          ,
81252,2016/1/10,2,消防設備保守点検（総合点検）,式　,1,50000,50000,1/9・10
81266,2016/1/9,1,アスモ郡山　1階荷捌場,　　,      ,         ,          ,
81266,2016/1/9,2,自動車事故によるスプリンクラーヘッド取替,式　,1,75000,75000,1月9日
81250,2016/1/8,1,ＭＥＧＡドン・キホーテ紀の川,　　,      ,         ,          ,
81250,2016/1/8,2,消防設備保守点検（総合点検）,式　,1,82000,82000,1月8日
81250,2016/1/8,3,防火対象物点検,式　,1,30000,30000,〃
81277,2016/1/7,1,ホテルシルフ,　　,      ,         ,          ,
81277,2016/1/7,2,マグネットスイッチ,個　,1,10000,10000,
81260,2016/1/6,1,123和歌山インター店,　　,      ,         ,          ,
81260,2016/1/6,2,女子トイレフラッシュバルブ内ピストン取替,式　,1,19200,19200,1月6日
81242,2015/12/31,1,各現場管理業務 H27年3月1日～H27年12月末,ヶ月,10,450000,4500000,
81243,2015/12/31,1,(仮称)123梅田店新築工事,　　,      ,         ,          ,
81243,2015/12/31,2,現場管理　H27年5月～10月,ヶ月,6,500000,3000000,
81222,2015/12/29,1,旭化成ケミカルズ株式会社　和歌山工場,　　,      ,         ,          ,
81222,2015/12/29,2,試験調整及び消防届出作成費,式　,1,45000,45000,
81187,2015/12/29,1,ワールドプラザ南海,　　,      ,         ,          ,
81187,2015/12/29,2,階段電飾設置工事,式　,1,38000,38000,
81223,2015/12/29,1,かがやきくらぶ様　浴室内照明取替,　　,      ,         ,          ,
81223,2015/12/29,2,コイズミ防湿型LED照明（取替込み）,式　,1,10000,10000,12月29日
81174,2015/12/29,1,(仮称)西宮神園町計画新築工事,　　,      ,         ,          ,
81174,2015/12/29,2,契約金額\6000000の内　出来高60％,式　,1,3600000,3600000,
81154,2015/12/29,1,123鶴橋店　駐車場外周廻り感知器取替え,　　,      ,         ,          ,
81154,2015/12/29,2,\2642000の内最終請求,式　,1,660500,660500,
81346,2015/12/28,1,シルバーハイム・ケアランド　14件,　　,      ,         ,          ,
81346,2015/12/28,2,消防設備保守点検（総合点検）,式　,1,368000,368000,12/19～28
81229,2015/12/28,1,松岡織物,　　,      ,         ,          ,12/11～28
81229,2015/12/28,2,誤報調査及び切替工事,式　,1,120000,120000,
81229,2015/12/28,3,消耗品雑材品,式　,1,10000,10000,
81229,2015/12/28,4,諸経費,式　,1,6000,6000,
81169,2015/12/28,1,123鶴橋店　3階,　　,      ,         ,          ,
81169,2015/12/28,2,泡消火設備誤報修理,式　,1,53000,53000,12月28日
81178,2015/12/28,1,ユリビル,　　,      ,         ,          ,
81178,2015/12/28,2,6階　感知器増設工事,式　,1,45000,45000,
81217,2015/12/28,1,合同会社あがいろ,　　,      ,         ,          ,
81217,2015/12/28,2,改装電気設備工事,式　,1,970000,970000,12/24～28
81217,2015/12/28,3,換気扇（取替費込）,台　,1,10000,10000,
81201,2015/12/26,1,リベラルパレス塩屋,　　,      ,         ,          ,12月26日
81201,2015/12/26,2,表示灯球,個　,1,150,150,
81201,2015/12/26,3,出張費,式　,1,1500,1500,
81220,2015/12/26,1,空気管（メッセンジャー付）100m巻,巻　,3,6400,19200,12月26日
81180,2015/12/26,1,123塩屋店,　　,      ,         ,          ,
81180,2015/12/26,2,立会試験費,式　,1,20000,20000,12月26日
81218,2015/12/25,1,作業服(冬服)ジャンバー　L・LL各2枚,枚　,4,3000,12000,
81218,2015/12/25,2,作業服(冬服)カーゴパンツ　82・88各2本,本　,4,2550,10200,
81203,2015/12/25,1,ダイヤモンドプラザ　４階　「ミヤコ」,　　,      ,         ,          ,
81203,2015/12/25,2,44555,　　,      ,         ,          ,
81203,2015/12/25,3,蛍光灯　１０Ｗ,本　,1,240,240,
81203,2015/12/25,4,取替費,式　,1,1000,1000,
81240,2015/12/25,1,三菱電機冷熱応用システム㈱ 矢田工場,　　,      ,         ,          ,
81240,2015/12/25,2,消防設備保守点検に伴う修理,式　,1,45000,45000,12月25日
81168,2015/12/25,1,延田エンタープライズ北野田ビル,　　,      ,         ,          ,
81168,2015/12/25,2,消防設備保守点検に伴う修理,式　,1,550000,550000,12月25日
81179,2015/12/24,1,焼肉　富士晃,　　,      ,         ,          ,
81179,2015/12/24,2,消防設備工事,式　,1,400000,400000,12/8～24
81211,2015/12/24,1,ＪＡならけん牧野農産物直売所,　　,      ,         ,          ,
81211,2015/12/24,2,消防設備保守点検（機器点検）,式　,1,10000,10000,12月24日
81170,2015/12/23,1,123田宮店　立体駐車場,　　,      ,         ,          ,
81170,2015/12/23,2,誤報修理工事,式　,1,183000,183000,12月23日
81186,2015/12/23,1,ＣＩＴＹ！ＷＡＫＡＹＡＭＡ,　　,      ,         ,          ,
81186,2015/12/23,2,泡消火設備修理,式　,1,3500000,3500000,
81198,2015/12/22,1,通り丁ハイツ　105号室,　　,      ,         ,          ,12月22日
81198,2015/12/22,2,住警器(取付費込),台　,3,3700,11100,
81198,2015/12/22,3,消火器4型,本　,1,4500,4500,
81198,2015/12/22,4,消火器処分費,本　,1,1000,1000,
81183,2015/12/22,1,永楽福祉会本部棟・ケアハウス永楽,　　,      ,         ,          ,
81183,2015/12/22,2,特別養護老人ホーム第1・2・3永楽荘,　　,      ,         ,          ,
81183,2015/12/22,3,上記5物件　消防設備保守点検（機器点検）,式　,1,160000,160000,12/21・22
81251,2015/12/21,1,消防設備保守点検,式　,1,15000,15000,12月21日
81214,2015/12/21,1,消防設備保守点検,　　,      ,         ,          ,
81214,2015/12/21,2,株式会社産九（総合点検）,式　,1,10000,10000,12月21日
81214,2015/12/21,3,今村病院・オリーブの木（機器点検）,式　,1,38000,38000,12月12日
81214,2015/12/21,4,ほうらい苑（総合点検）,式　,1,50000,50000,12月17日
81105,2015/12/21,1,橋本こども園,　　,      ,         ,          ,
81105,2015/12/21,2,自動火災報知設備工事,式　,1,450000,450000,10/19～12/16
81116,2015/12/20,1,ウエルシア岸和田店,　　,      ,         ,          ,
81116,2015/12/20,2,感知器増設工事,式　,1,25000,25000,
81117,2015/12/20,1,粉末ABC消火器10型,本　,1,2900,2900,
81104,2015/12/20,1,消防設備保守点検,　　,      ,         ,          ,
81104,2015/12/20,2,ポートタウン島橋（機器点検）,式　,1,51480,51480,12月12日
