"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
76641,2012/8/20,2,自動火災報知設備工事,式　,1,560000,560000,
76522,2012/8/20,1,プレジール狐島Ａ・Ｂ棟 消防設備保守点検,式　,1,12200,12200,
76522,2012/8/20,2,シティーハイツアルム　消防設備保守点検,式　,1,39240,39240,
76522,2012/8/20,3,フォレストボックスⅠ　消防設備保守点検,式　,1,25600,25600,
76522,2012/8/20,4,オフィスビル21　消防設備保守点検,式　,1,41720,41720,
76522,2012/8/20,5,グリーンフルねごろ　消防設備保守点検,式　,1,36000,36000,
76552,2012/8/20,1,共栄フーズ　様,　　,      ,         ,          ,
76552,2012/8/20,2,消防設備点検,式　,1,56000,56000,
76553,2012/8/20,1,パルビル,　　,      ,         ,          ,
76553,2012/8/20,2,西階段　110v20w,個　,1,350,350,
76553,2012/8/20,3,取替費,式　,1,1000,1000,
76554,2012/8/20,1,ワールドプラザ南海,　　,      ,         ,          ,
76554,2012/8/20,2,1・2階EV前　110v25w,個　,3,350,1050,
76554,2012/8/20,3,取替費,式　,1,3000,3000,
76532,2012/8/20,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
76532,2012/8/20,2,くろしお倶楽部消防設備保守点検に伴う修理,式　,1,55000,55000,
76533,2012/8/20,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
76533,2012/8/20,2,第7工場放送設備配線及び結線替え,式　,1,60000,60000,
76535,2012/8/20,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
76535,2012/8/20,2,体育館消防設備保守点検に伴う修理,式　,1,190000,190000,
76536,2012/8/20,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
76536,2012/8/20,2,所内消防設備保守点検に伴う修理,式　,1,1070000,1070000,
76537,2012/8/20,1,三菱電機㈱冷熱システム製作所,　　,      ,         ,          ,
76537,2012/8/20,2,第7工場パトライト取付工事,式　,1,65000,65000,
76547,2012/8/20,1,三菱電機冷熱応用ｼｽﾃﾑ株式会社 貴志川工場,　　,      ,         ,          ,
76547,2012/8/20,2,7/9　消防設備保守点検,式　,1,42000,42000,
76551,2012/8/20,1,消防設備保守点検（総合点検）,式　,1,30000,30000,
76588,2012/8/20,1,和歌山病院,　　,      ,         ,          ,
76588,2012/8/20,2,防火扉連動操作盤　5L,面　,1,110000,110000,
76588,2012/8/20,3,受信機ROM変更費,式　,1,140000,140000,
76556,2012/8/20,1,朝日プラザ中之島,　　,      ,         ,          ,
76556,2012/8/20,2,消防設備保守点検（総合点検）,式　,1,180000,180000,
76526,2012/8/20,1,消防設備保守点検に伴う修理,　　,      ,         ,          ,
76526,2012/8/20,2,粉末ABC消火器10型,本　,2,4000,8000,
76526,2012/8/20,3,設置台,台　,1,1000,1000,
76526,2012/8/20,4,消火器格納箱(取付費込),台　,1,4500,4500,
76636,2012/8/20,1,丸山組　倉庫,　　,      ,         ,          ,
76636,2012/8/20,2,8/6　自動火災報知設備,　　,      ,         ,          ,
76636,2012/8/20,3,点検,式　,1,20000,20000,
76636,2012/8/20,4,点検に伴う断線修理,式　,1,20000,20000,
76636,2012/8/20,5,屋内消火栓設備点検,式　,1,20000,20000,
76627,2012/8/20,1,山下様邸　電気設備工事,　　,      ,         ,          ,
76627,2012/8/20,2,出来高50％,式　,1,1150000,1150000,
76628,2012/8/20,1,西浜中学校配膳室整備工事,　　,      ,         ,          ,
76628,2012/8/20,2,電気設備・給排水衛生給湯冷暖房設備,　　,      ,         ,          ,
76628,2012/8/20,3,出来高80％,式　,1,2160000,2160000,
76629,2012/8/20,1,和歌山高校特別・普通教室棟（2期）,　　,      ,         ,          ,
76629,2012/8/20,2,耐震改修工事　電気設備,　　,      ,         ,          ,
76629,2012/8/20,3,出来高70％,式　,1,2520000,2520000,
76573,2012/8/20,1,和歌山市斎場,　　,      ,         ,          ,
76573,2012/8/20,2,危険物標識 ｽﾃﾝﾚｽ製（火気厳禁）,個　,2,4500,9000,
76573,2012/8/20,3,危険物標識 ｽﾃﾝﾚｽ製（危険物地下ﾀﾝｸ貯蔵所),個　,2,5500,11000,
76573,2012/8/20,4,危険物標識 ｽﾃﾝﾚｽ製（類別標識）,個　,2,5500,11000,
76542,2012/8/20,1,増田内科トイレ改修工事,式　,1,60000,60000,
76618,2012/8/20,1,消防設備保守点検,　　,      ,         ,          ,
76618,2012/8/20,2,シャーメゾンオーキッド,式　,1,700,700,
76618,2012/8/20,3,メゾンクレール,式　,1,450,450,
76618,2012/8/20,4,フォーレスロ―カット,式　,1,1200,1200,
76618,2012/8/20,5,シャーメゾン府中,式　,1,450,450,
76618,2012/8/20,6,ヴィオトープ,式　,1,700,700,
76618,2012/8/20,7,ジュリアード松江,式　,1,700,700,
76618,2012/8/20,8,シャーメゾンうの,式　,1,450,450,
76618,2012/8/20,9,シャーメゾン広川,式　,1,450,450,
76618,2012/8/20,10,メゾン・ルテシィアⅡ,式　,1,450,450,
76618,2012/8/20,11,シャーメゾン岩出,式　,1,640,640,
76618,2012/8/20,12,シャーメゾン黒江,式　,1,450,450,
76618,2012/8/20,13,シャーメゾン野田,式　,1,670,670,
76618,2012/8/20,14,フロントパディーⅡ,式　,1,670,670,
76618,2012/8/20,15,キャラ21,式　,1,750,750,
76618,2012/8/20,16,タウニィ寿里,式　,1,1200,1200,
76618,2012/8/20,17,フォーブル木ノ本,式　,1,1060,1060,
76618,2012/8/20,18,ラベニュー城山,式　,1,700,700,
76618,2012/8/20,19,フレグランス吹上,式　,1,449,449,
76618,2012/8/20,20,メゾン南方,式　,1,949,949,
76618,2012/8/20,21,フォーブル木ノ本,式　,1,1060,1060,
76618,2012/8/20,22,タウニー山村,式　,1,700,700,
76618,2012/8/20,23,アメニティー東松江,式　,1,700,700,
76618,2012/8/20,24,ラベニュー谷口,式　,1,1200,1200,
76618,2012/8/20,25,タウニィ酒井,式　,1,629,629,
76618,2012/8/20,26,フレグランス畑屋敷,式　,1,449,449,
76618,2012/8/20,27,フォーブル苗代,式　,1,629,629,
76618,2012/8/20,28,フォーブル若葉,式　,1,700,700,
76618,2012/8/20,29,フォーブル松見,式　,1,1200,1200,
76618,2012/8/20,30,ラベニューコスモ,式　,1,700,700,
76618,2012/8/20,31,タウニィ紀ノ川,式　,1,629,629,
76618,2012/8/20,32,タウニィ料理松,式　,1,1020,1020,
76618,2012/8/20,33,アメニティ太田,式　,1,700,700,
76618,2012/8/20,34,タウニィ清水,式　,1,700,700,
76618,2012/8/20,35,タウニィ浜代,式　,1,880,880,
76618,2012/8/20,36,タウニィ浜代2,式　,1,629,629,
76618,2012/8/20,37,フォーブルさち,式　,1,1269,1269,
76618,2012/8/20,38,タウニィ美園,式　,1,629,629,
76618,2012/8/20,39,フレグランス松江,式　,1,449,449,
76618,2012/8/20,40,セキワガーデンハウス春日,式　,1,880,880,
76618,2012/8/20,41,ラベニュー根来,式　,1,629,629,
76618,2012/8/20,42,シローズフレグランス,式　,1,700,700,
76618,2012/8/20,43,ドミールクルス,式　,1,1200,1200,
76618,2012/8/20,44,グリーンビレッジ21,式　,1,1949,1949,
76618,2012/8/20,45,サニーハイツひまわり,式　,1,1200,1200,
76618,2012/8/20,46,パールハイツ有田,式　,1,880,880,
76618,2012/8/20,47,フレグランス小林,式　,1,449,449,
76618,2012/8/20,48,フレグランス延時,式　,1,449,449,
76618,2012/8/20,49,フレグランス畑毛,式　,1,1200,1200,
76618,2012/8/20,50,フレグランス藤井,式　,1,700,700,
76618,2012/8/20,51,フレグランス山崎,式　,1,1060,1060,
76618,2012/8/20,52,フレグランス森澤,式　,1,1200,1200,
76618,2012/8/20,53,フレグランス中松江,式　,1,629,629,
76618,2012/8/20,54,ガーデンハイツ箕島,式　,1,629,629,
76618,2012/8/20,55,アドザックス吉田,式　,1,449,449,
76618,2012/8/20,56,石津ハイツ,式　,1,949,949,
76618,2012/8/20,57,フォーブル石野,式　,1,700,700,
76618,2012/8/20,58,フレグランス翠,式　,1,2140,2140,
76618,2012/8/20,59,アドザックス吉田Ｂ棟,式　,1,449,449,
76618,2012/8/20,60,マリポーサ前田,式　,1,449,449,
76618,2012/8/20,61,フレグランス巴,式　,1,1349,1349,
76618,2012/8/20,62,フレグランス堀止,式　,1,449,449,
76618,2012/8/20,63,フレグランス六十谷,式　,1,700,700,
76618,2012/8/20,64,フレグランス木ノ本,式　,1,449,449,
76618,2012/8/20,65,フレグランス今吉,式　,1,1060,1060,
76618,2012/8/20,66,フラグランス矢野,式　,1,949,949,
76618,2012/8/20,67,フレグランス平田,式　,1,449,449,
76618,2012/8/20,68,フルグランス築港,式　,1,449,449,
76618,2012/8/20,69,フレグランス松ヶ岳,式　,1,449,449,
76618,2012/8/20,70,フレグランス秋桜,式　,1,449,449,
76618,2012/8/20,71,フレグランス蘭,式　,1,880,880,
76618,2012/8/20,72,フレグランス船所,式　,1,1060,1060,
76618,2012/8/20,73,フレグランス雑賀,式　,1,880,880,
76618,2012/8/20,74,フレグランスロゼ,式　,1,1940,1940,
76618,2012/8/20,75,グラン・ファーム,式　,1,1060,1060,
76618,2012/8/20,76,フレグランス栄,式　,1,949,949,
76618,2012/8/20,77,City　Kinomoto,式　,1,880,880,
76618,2012/8/20,78,フレグランスせせらぎ,式　,1,449,449,
76618,2012/8/20,79,フレグランスＡＫＩＨＯ,式　,1,880,880,
76618,2012/8/20,80,フレグランスさつき,式　,1,700,700,
76618,2012/8/20,81,ガーデンハイツ小二里,式　,1,1200,1200,
76618,2012/8/20,82,フレグランス桜が丘,式　,1,449,449,
76618,2012/8/20,83,ガーデンハイツ小二里2,式　,1,450,450,
76618,2012/8/20,84,ディアスワーブラー,式　,1,700,700,
76618,2012/8/20,85,フレグランス藤井Ⅱ,式　,1,629,629,
76618,2012/8/20,86,フレグランスフクイ,式　,1,880,880,
76618,2012/8/20,87,ディアス栄谷,式　,1,449,449,
76618,2012/8/20,88,フレグランス船所Ⅱ,式　,1,1200,1200,
76618,2012/8/20,89,ディアスかわもと,式　,1,880,880,
76618,2012/8/20,90,ベルメゾン,式　,1,1200,1200,
76618,2012/8/20,91,フレグランス竹中,式　,1,450,450,
76618,2012/8/20,92,ディアス妙寺,式　,1,629,629,
76618,2012/8/20,93,ディアス松ヶ丘,式　,1,449,449,
76618,2012/8/20,94,ディアス北村,式　,1,1020,1020,
76618,2012/8/20,95,ディアスミレット,式　,1,1200,1200,
76618,2012/8/20,96,ディアスＭ,式　,1,1780,1780,
76618,2012/8/20,97,フーォブル松南,式　,1,449,449,
76618,2012/8/20,98,ウエストヒルズ,式　,1,1200,1200,
76618,2012/8/20,99,フレグランス布施屋,式　,1,700,700,
76618,2012/8/20,100,ディアス小雑賀,式　,1,769,769,
76618,2012/8/20,101,ラ・サルデーヌ,式　,1,2940,2940,
76618,2012/8/20,102,ディアス黒江,式　,1,1200,1200,
76618,2012/8/20,103,ディアス藤本,式　,1,449,449,
76618,2012/8/20,104,ディアス藤本Ⅱ,式　,1,449,449,
76618,2012/8/20,105,ディアスウチタ,式　,1,449,449,
76618,2012/8/20,106,フレグランスうの,式　,1,1195,1195,
76618,2012/8/20,107,マイルドディアスきし,式　,1,700,700,
76618,2012/8/20,108,フレグランスⅠ,式　,1,700,700,
76618,2012/8/20,109,ディアス寿里,式　,1,1269,1269,
76618,2012/8/20,110,フレグランス宮原,式　,1,880,880,
76618,2012/8/20,111,ディアスミニ,式　,1,449,449,
76618,2012/8/20,112,ディアス一本松,式　,1,2160,2160,
76618,2012/8/20,113,ディアス名高,式　,1,449,449,
76618,2012/8/20,114,マリニース西浜,式　,1,629,629,
76618,2012/8/20,115,ディアス城山,式　,1,700,700,
76618,2012/8/20,116,フレグランス池尻,式　,1,450,450,
76618,2012/8/20,117,フレグランス大宮,式　,1,629,629,
76618,2012/8/20,118,楠見中ディアス,式　,1,880,880,
76618,2012/8/20,119,セフィラ　ブラッツ,式　,1,700,700,
76618,2012/8/20,120,サニーコート,式　,1,1300,1300,
76618,2012/8/20,121,フォーレスうえだ,式　,1,1540,1540,
76618,2012/8/20,122,ハイツ萩,式　,1,629,629,
76618,2012/8/20,123,フォーレス有本,式　,1,949,949,
76618,2012/8/20,124,楠見中ディアスⅡ,式　,1,449,449,
76618,2012/8/20,125,ハイツ森,式　,1,949,949,
76618,2012/8/20,126,フォーレス花野,式　,1,1060,1060,
76618,2012/8/20,127,フレグランス布引,式　,1,449,449,
76618,2012/8/20,128,ディアス片男波,式　,1,700,700,
76618,2012/8/20,129,グランシード関戸,式　,1,450,450,
76618,2012/8/20,130,フレグランス小雑賀,式　,1,700,700,
76618,2012/8/20,131,グリーンルーフ塩屋,式　,1,449,449,
76618,2012/8/20,132,フレグランス南紀の台,式　,1,900,900,
76618,2012/8/20,133,グリーンルーフＣｏｃｃｏ,式　,1,449,449,
76618,2012/8/20,134,グリーンルーフ妙寺,式　,1,900,900,
76618,2012/8/20,135,グリーンルーフ山崎,式　,1,1200,1200,
76618,2012/8/20,136,シャーメゾン山中,式　,1,449,449,
76618,2012/8/20,137,シャーメゾン高松,式　,1,700,700,
76618,2012/8/20,138,メゾン雑賀,式　,1,449,449,
76618,2012/8/20,139,グリーンルーフのうがわ,式　,1,880,880,
76618,2012/8/20,140,ドエルＫ,式　,1,449,449,
76618,2012/8/20,141,シャーメゾン山崎,式　,1,1200,1200,
76618,2012/8/20,142,シャーメゾン新堂,式　,1,1700,1700,
76618,2012/8/20,143,シャーメゾン小雑賀,式　,1,949,949,
76618,2012/8/20,144,エクセレンス六十谷,式　,1,700,700,
76618,2012/8/20,145,シャーメゾンＨＡＭＡＩＣＨＩ,式　,1,900,900,
76618,2012/8/20,146,シャーメゾン打田,式　,1,950,950,
76618,2012/8/20,147,シャーメゾン堀口,式　,1,1200,1200,
76618,2012/8/20,148,シャーメゾン新堂Ⅱ,式　,1,949,949,
76618,2012/8/20,149,シャーメゾンキタグチ,式　,1,449,449,
76618,2012/8/20,150,セファミ荊本,式　,1,949,949,
76618,2012/8/20,151,フォーレスＩ＆Ｎ,式　,1,449,449,
76618,2012/8/20,152,シャーメゾンＭ,式　,1,449,449,
76618,2012/8/20,153,ヴィンヤードハウスⅢ,式　,1,449,449,
76618,2012/8/20,154,エクセレンス六十谷Ⅱ,式　,1,700,700,
76618,2012/8/20,155,ガーデンハイツ湯浅,式　,1,700,700,
76618,2012/8/20,156,ルミエール湊,式　,1,700,700,
76618,2012/8/20,157,シャーメゾン紀峰,式　,1,700,700,
76618,2012/8/20,158,グランメール福島,式　,1,700,700,
76618,2012/8/20,159,パールハイツ箕島,式　,1,629,629,
76618,2012/8/20,160,ワイズヴィラ,式　,1,500,500,
76618,2012/8/20,161,フォーレス・ノベル,式　,1,700,700,
76618,2012/8/20,162,藤栄ハイツ,式　,1,629,629,
76618,2012/8/20,163,ラ・サルデーヌⅡ,式　,1,449,449,
76618,2012/8/20,164,メゾン・ルテシィア,式　,1,449,449,
76618,2012/8/20,165,シャーメゾン下津,式　,1,629,629,
76618,2012/8/20,166,リヴェール　ヒデ,式　,1,700,700,
76618,2012/8/20,167,シャーメゾン笠松,式　,1,700,700,
76618,2012/8/20,168,パークハイツ,式　,1,449,449,
76618,2012/8/20,169,サニーハイツ向島,式　,1,449,449,
76618,2012/8/20,170,リバーサイド湯浅,式　,1,700,700,
76618,2012/8/20,171,ラガール湯浅,式　,1,450,450,
76618,2012/8/20,172,五月ハイツ,式　,1,1260,1260,
76618,2012/8/20,173,アン・セリジェ,式　,1,700,700,
76618,2012/8/20,174,ブランシェ前田,式　,1,700,700,
76618,2012/8/20,175,シャーメゾン青木,式　,1,700,700,
76618,2012/8/20,176,フォーナス,式　,1,880,880,
76618,2012/8/20,177,パレスデュオ・照（テラス）,式　,1,700,700,
76618,2012/8/20,178,シャーメゾンハーヴェスト,式　,1,700,700,
76618,2012/8/20,179,クレール松ヶ丘,式　,1,449,449,
76618,2012/8/20,180,クレール,式　,1,700,700,
76618,2012/8/20,181,アン・セリジェ　Ⅱ,式　,1,449,449,
76618,2012/8/20,182,フレグランス二里ヶ浜,式　,1,700,700,
76618,2012/8/20,183,アベニール,式　,1,700,700,
76618,2012/8/20,184,ディアス赤坂,式　,1,700,700,
76618,2012/8/20,185,カサ・フィオーレＦＧ,式　,1,700,700,
76618,2012/8/20,186,ブランシェ旭　Ａ棟,式　,1,449,449,
76618,2012/8/20,187,ブランシェ旭　Ｂ棟,式　,1,449,449,
76618,2012/8/20,188,シャーメゾン安上,式　,1,880,880,
76618,2012/8/20,189,フローラ,式　,1,700,700,
76618,2012/8/20,190,ワイズコート,式　,1,449,449,
76618,2012/8/20,191,シャーメゾン西高松,式　,1,449,449,
76618,2012/8/20,192,シャーメゾン木ノ本,式　,1,630,630,
76618,2012/8/20,193,ブランシェＳ,式　,1,629,629,
76618,2012/8/20,194,ディアスＡＫＩＨＯ,式　,1,629,629,
76618,2012/8/20,195,シャーメゾン岸宮,式　,1,449,449,
76618,2012/8/20,196,シャンブルＭ,式　,1,880,880,
76618,2012/8/20,197,シャーメゾン幸輝,式　,1,1060,1060,
76618,2012/8/20,198,ボナール千且,式　,1,700,700,
76618,2012/8/20,199,イマージュ浜の宮,式　,1,449,449,
76618,2012/8/20,200,ヴィラ天神崎,式　,1,849,849,
76618,2012/8/20,201,シャーメゾンフクイ,式　,1,449,449,
76618,2012/8/20,202,アヴェンヌ太田,式　,1,1020,1020,
76618,2012/8/20,203,メゾネット松島,式　,1,449,449,
76618,2012/8/20,204,シャーメゾン今福,式　,1,449,449,
76618,2012/8/20,205,イマージュ浜の宮Ⅱ,式　,1,629,629,
76618,2012/8/20,206,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ,式　,1,449,449,
76618,2012/8/20,207,シャーメゾン西浜Ａ,式　,1,629,629,
76618,2012/8/20,208,和歌浦ガーデンテラス,式　,1,1200,1200,
76618,2012/8/20,209,シャーメゾン彩都Ａ,式　,1,629,629,
76618,2012/8/20,210,シャーメゾン下津野,式　,1,1060,1060,
76618,2012/8/20,211,消費税調整値引,式　,1,29,29,
76632,2012/8/20,1,ﾋﾀﾞｶﾔ神前店　新築工事に伴う消防設備工事,　　,      ,         ,          ,
76632,2012/8/20,2,出来高,式　,1,500000,500000,
76582,2012/8/20,1,みさき公園　南海荘,　　,      ,         ,          ,
76582,2012/8/20,2,感知器移設工事（9箇所）,式　,1,57143,57143,
76583,2012/8/20,1,みさき公園　南海荘,　　,      ,         ,          ,
76583,2012/8/20,2,消防設備保守点検(総合点検),式　,1,47619,47619,
76568,2012/8/20,1,介護老人保健施設ローズ,　　,      ,         ,          ,
76568,2012/8/20,2,消防設備保守点検（機器点検）,式　,1,50000,50000,
76569,2012/8/20,1,通所リハビリテーションローズ,　　,      ,         ,          ,
76569,2012/8/20,2,消防設備保守点検（機器点検）,式　,1,20000,20000,
76548,2012/8/20,1,照明取替,　　,      ,         ,          ,
76548,2012/8/20,2,LED一体型球型器具,本　,2,5000,10000,
76567,2012/8/20,1,よってって貴志川店・ふれあい館,　　,      ,         ,          ,
76567,2012/8/20,2,消防設備保守点検（総合・防火対象物点検）,式　,1,35000,35000,
76519,2012/8/18,1,エスポワール中之島　302号,　　,      ,         ,          ,
76519,2012/8/18,2,住警器(取付費込),個　,1,3700,3700,
76520,2012/8/18,1,グリーンフルまつもと,　　,      ,         ,          ,
76520,2012/8/18,2,住警器(取付費込),個　,44,3700,162800,
76527,2012/8/18,1,シール,枚　,10,500,5000,
76541,2012/8/15,1,紀の川ボウル,　　,      ,         ,          ,
76541,2012/8/15,2,防火シャッターの調査・調整,式　,1,10000,10000,
76530,2012/8/15,1,Ｍ医院,　　,      ,         ,          ,
76530,2012/8/15,2,手続立会試験費,式　,1,50000,50000,
76507,2012/8/15,1,コミナミ南港事務所新築工事,式　,1,1900000,1900000,
76562,2012/8/12,1,和歌山商工会議所ビル,　　,      ,         ,          ,
76562,2012/8/12,2,消防設備保守点検（機器点検）,式　,1,65000,65000,
76562,2012/8/12,3,空気圧耐圧試験,式　,1,80000,80000,
76508,2012/8/11,1,7/5　消防設備点検に伴う修繕工事,　　,      ,         ,          ,
76508,2012/8/11,2,誘導灯予備電源バッテリー　FK125,個　,1,4000,4000,
76508,2012/8/11,3,交換手数料,式　,1,1000,1000,
76575,2012/8/10,1,ホテルシルフ,　　,      ,         ,          ,
76575,2012/8/10,2,消防設備保守点検（総合点検）,式　,1,50000,50000,
76506,2012/8/8,1,ヴィブレ大堀 413号,　　,      ,         ,          ,
76506,2012/8/8,2,住警器(取付費込),個　,2,3700,7400,
76572,2012/8/8,1,パティスリーかいと,　　,      ,         ,          ,
76572,2012/8/8,2,消防設備保守点検（総合点検）,式　,1,13120,13120,
76524,2012/8/3,1,かがやきくらぶ　エアコン取替,式　,1,260000,260000,
76514,2012/8/2,1,デイサービスセンターたかお,　　,      ,         ,          ,
76514,2012/8/2,2,誘導灯設備　バッテリーFK627A(取付費込),個　,3,6000,18000,
76503,2012/8/1,1,岩﨑邸　オール電化電源工事,式　,1,45000,45000,
76492,2012/7/31,1,ファースト　様,　　,      ,         ,          ,
76492,2012/7/31,2,北西出入口未警戒,式　,1,41000,41000,
76491,2012/7/31,1,ﾊﾟｰﾗｰｺﾞﾘﾗ　消防設備保守点検に伴う修理,　　,      ,         ,          ,
76491,2012/7/31,2,避難器具 使用法標識板,枚　,1,1500,1500,
76491,2012/7/31,3,誘導灯電池　FK349,台　,1,13900,13900,
76487,2012/7/31,1,平成9年5月～7月工事,　　,      ,         ,          ,
76487,2012/7/31,2,請求金額　￥1006320(税込）,　　,      ,         ,          ,
76487,2012/7/31,3,平成9年11月～平成24年7月末,　　,      ,         ,          ,
76487,2012/7/31,4,領収金額　￥800000(税込）,　　,      ,         ,          ,
76487,2012/7/31,5,未収金額　￥206320,　　,      ,         ,          ,
76489,2012/7/31,1,セキワステージ金池 消防設備保守点検,式　,1,50000,50000,
76409,2012/7/31,1,5/26　アバローム紀の国様,　　,      ,         ,          ,
76409,2012/7/31,2,非常カバー納品,個　,10,2900,29000,
76471,2012/7/31,1,消防設備保守点検,　　,      ,         ,          ,
76471,2012/7/31,2,日高マンション,式　,1,20000,20000,
76471,2012/7/31,3,はまゆう,式　,1,40000,40000,
76457,2012/7/30,1,大虎運輸本社改修工事,　　,      ,         ,          ,
76457,2012/7/30,2,自動火災報知設備工事,式　,1,420000,420000,
76457,2012/7/30,3,注文番号　ＤＥＨ４４７４,　　,      ,         ,          ,
76557,2012/7/30,1,御社 事務所棟･南･北･西･新工場･食堂棟,　　,      ,         ,          ,
76557,2012/7/30,2,消防設備保守点検（総合点検）,式　,1,60000,60000,
76531,2012/7/29,1,貴志川マンション,　　,      ,         ,          ,
76531,2012/7/29,2,感知器　２箇所取付,式　,1,25000,25000,
76510,2012/7/28,1,リベラルパレス塩屋　102号,　　,      ,         ,          ,
76510,2012/7/28,2,光電式煙感知器,個　,1,17600,17600,
76510,2012/7/28,3,取替費,式　,1,1500,1500,
76510,2012/7/28,4,出張費,式　,1,1500,1500,
76543,2012/7/28,1,ダイヤモンドプラザ,　　,      ,         ,          ,
76543,2012/7/28,2,7/28　３階通路　ハロゲン球,個　,1,1600,1600,
76543,2012/7/28,3,６階通路　ハロゲン球,個　,1,1600,1600,
76543,2012/7/28,4,階段　ボール球,個　,1,350,350,
76543,2012/7/28,5,取替費,式　,1,3000,3000,
76543,2012/7/28,6,8/20　２階階段　シリカ電球,個　,1,350,350,
76543,2012/7/28,7,１階照明　クリプトン球,個　,1,450,450,
76543,2012/7/28,8,取替費,式　,1,2000,2000,
76540,2012/7/28,1,１５番館 応援,式　,1,24000,24000,
76511,2012/7/27,1,ディアス井端　202号,　　,      ,         ,          ,
76511,2012/7/27,2,住宅用火災警報器,個　,3,3700,11100,
76484,2012/7/27,1,ナカガワビル 消火器交換,　　,      ,         ,          ,
76484,2012/7/27,2,粉末ＡＢＣ消火器10型,本　,7,4500,31500,
76484,2012/7/27,3,消火器廃棄,本　,7,700,4900,
76483,2012/7/26,1,ローゼンラビー,　　,      ,         ,          ,
76483,2012/7/26,2,消防設備保守点検後改修工事　誘導灯取替,式　,1,120000,120000,
76459,2012/7/25,1,ｲｵﾝﾓｰﾙ泉南　3階駐車場,　　,      ,         ,          ,
76459,2012/7/25,2,断線修理,式　,1,10000,10000,
76460,2012/7/25,1,泉佐野ｱｳﾄﾚｯﾄ　自動火災報知設備工事,　　,      ,         ,          ,
76460,2012/7/25,2,1830区画,式　,1,162000,162000,
76460,2012/7/25,3,1610区画,式　,1,93000,93000,
76460,2012/7/25,4,2270区画,式　,1,141000,141000,
76460,2012/7/25,5,2250区画,式　,1,224000,224000,
76460,2012/7/25,6,2410区画,式　,1,173000,173000,
76461,2012/7/25,1,日本橋東駐車場,　　,      ,         ,          ,
76461,2012/7/25,2,移動式消火設備工事,式　,1,1045000,1045000,
76462,2012/7/25,1,泉大津　アルザ,　　,      ,         ,          ,
76462,2012/7/25,2,防災盤整備　予備電源取替工事,式　,1,1600000,1600000,
76463,2012/7/25,1,１２３岡崎店,　　,      ,         ,          ,
76463,2012/7/25,2,消防用設備改修工事,式　,1,80000,80000,
76464,2012/7/25,1,ＪＡ和歌山　改修工事,式　,1,840000,840000,
76470,2012/7/25,1,イオンモールりんくう泉南,　　,      ,         ,          ,
76470,2012/7/25,2,バケット　消防設備工事,式　,1,211000,211000,
76472,2012/7/25,1,田辺１２３　消防設備保守点検,式　,1,31200,31200,
76475,2012/7/25,1,延田ビル　ＳＰ屋内消火栓設備工事,式　,1,1300000,1300000,
76475,2012/7/25,2,３・４・Ｒ階補給水槽(屋内消火栓設備),　　,      ,         ,          ,
76450,2012/7/25,1,太田ビル様,　　,      ,         ,          ,
76450,2012/7/25,2,5/18　消防設備保守点検,式　,1,60000,60000,
76509,2012/7/24,1,調月小学校　弱電配線迂回工事,式　,1,100000,100000,
76550,2012/7/24,1,タカショー　消防設備保守点検（総合点検）,式　,1,170000,170000,
76452,2012/7/21,1,ハイツときわ　403号,　　,      ,         ,          ,
76452,2012/7/21,2,住警器(取付費込),個　,1,3700,3700,
76544,2012/7/21,1,エクロールプラザ,　　,      ,         ,          ,
76544,2012/7/21,2,7/21　４階通路　ニッポウスリム球,本　,1,1600,1600,
76544,2012/7/21,3,６階通路　ニッポウスリム球,本　,1,1600,1600,
76544,2012/7/21,4,７階通路　ニッポウスリム球,本　,2,1600,3200,
76544,2012/7/21,5,取替費,式　,1,4000,4000,
76544,2012/7/21,6,8/20　７階通路　ニッポウスリム球,本　,1,1600,1600,
76544,2012/7/21,7,５階通路　ニッポウスリム球,本　,1,1600,1600,
76544,2012/7/21,8,取替費,式　,1,2000,2000,
76417,2012/7/20,1,非常警報設備　複合装置,台　,1,14450,14450,
76417,2012/7/20,2,複合装置ｱﾀﾞﾌﾟﾀｰ,台　,1,1750,1750,
76433,2012/7/20,1,北出病院　院内保育所兼倉庫消火器,　　,      ,         ,          ,
76433,2012/7/20,2,粉末ABC消火器10型,本　,8,3800,30400,
76433,2012/7/20,3,消火器設置台,台　,8,1000,8000,
76433,2012/7/20,4,消防手続立会試験費,式　,1,         ,15000,
76433,2012/7/20,5,諸経費,式　,1,2600,2600,
76434,2012/7/20,1,北出病院　院内保育所兼倉庫,　　,      ,         ,          ,
76434,2012/7/20,2,自動火災通報設備工事,式　,1,470000,470000,
76425,2012/7/20,1,三菱　７工場４Ｆ,　　,      ,         ,          ,
76425,2012/7/20,2,ﾌｫｰｸﾘﾌﾄ充電用電源移設工事,式　,1,36000,36000,
76419,2012/7/20,1,6/21　木下建設ﾏﾝｼｮﾝ301号,　　,      ,         ,          ,
76419,2012/7/20,2,差動式ｽﾎﾟｯﾄ型感知器取替,式　,1,7000,7000,
