"売上№=masterid,dempyounum",売上日=uriagebi,行№=num,品名=pro,単位=tani,数量=amount,単価=tanka,金額=price,備考=bik
85948,2019/6/20,120,フレグランス大宮,式　,1,680,680,
85948,2019/6/20,121,楠見中ディアス,式　,1,950,950,
85948,2019/6/20,122,セフィラ　プラッツ,式　,1,756,756,
85948,2019/6/20,123,ハイツ楠,式　,1,486,486,
85948,2019/6/20,124,サニーコート,式　,1,1404,1404,
85948,2019/6/20,125,フォーレスうえだ,式　,1,1663,1663,
85948,2019/6/20,126,ハイツ萩,式　,1,680,680,
85948,2019/6/20,127,フォーレス有本,式　,1,1026,1026,
85948,2019/6/20,128,楠見中ディアスⅡ,式　,1,486,486,
85948,2019/6/20,129,ハイツ森,式　,1,1026,1026,
85948,2019/6/20,130,フォーレス花野,式　,1,1145,1145,
85948,2019/6/20,131,フレグランス小雑賀,式　,1,756,756,
85948,2019/6/20,132,グリーンルーフ塩屋,式　,1,486,486,
85948,2019/6/20,133,フレグランス南紀の台,式　,1,972,972,
85948,2019/6/20,134,グリーンルーフＣｏｃｃｏ,式　,1,486,486,
85948,2019/6/20,135,ハイツ楠Ⅱ,式　,1,486,486,
85948,2019/6/20,136,グリーンルーフ妙寺,式　,1,972,972,
85948,2019/6/20,137,シャーメゾン山中,式　,1,486,486,
85948,2019/6/20,138,シャーメゾン高松,式　,1,756,756,
85948,2019/6/20,139,メゾン雑賀,式　,1,486,486,
85948,2019/6/20,140,グリーンルーフのうがわ,式　,1,950,950,
85948,2019/6/20,141,ドエルＫ,式　,1,486,486,
85948,2019/6/20,142,シャーメゾン山崎,式　,1,1296,1296,
85948,2019/6/20,143,シャーメゾン新堂,式　,1,1836,1836,
85948,2019/6/20,144,シャーメゾン小雑賀,式　,1,1026,1026,
85948,2019/6/20,145,エクセレンス六十谷,式　,1,756,756,
85948,2019/6/20,146,シャーメゾンＨＡＭＡＩＣＨＩ,式　,1,972,972,
85948,2019/6/20,147,シャーメゾン打田,式　,1,1026,1026,
85948,2019/6/20,148,シャーメゾン堀口,式　,1,1296,1296,
85948,2019/6/20,149,シャーメゾン新堂Ⅱ,式　,1,1026,1026,
85948,2019/6/20,150,シャーメゾンキタグチ,式　,1,486,486,
85948,2019/6/20,151,セファミ荊本,式　,1,1026,1026,
85948,2019/6/20,152,フォーレスＩ＆Ｎ,式　,1,486,486,
85948,2019/6/20,153,シャーメゾンＭ,式　,1,486,486,
85948,2019/6/20,154,ヴィンヤードハウスⅢ,式　,1,486,486,
85948,2019/6/20,155,エクセレンス六十谷Ⅱ,式　,1,756,756,
85948,2019/6/20,156,ガーデンハイツ湯浅,式　,1,756,756,
85948,2019/6/20,157,ルミエール湊,式　,1,756,756,
85948,2019/6/20,158,シャーメゾン紀峰,式　,1,756,756,
85948,2019/6/20,159,グランメール福島,式　,1,756,756,
85948,2019/6/20,160,パールハイツ箕島,式　,1,680,680,
85948,2019/6/20,161,ワイズヴィラ,式　,1,540,540,
85948,2019/6/20,162,フォーレス・ノベル,式　,1,756,756,
85948,2019/6/20,163,藤栄ハイツ,式　,1,680,680,
85948,2019/6/20,164,ラ・サルデーヌⅡ,式　,1,486,486,
85948,2019/6/20,165,メゾン・ルテシィア,式　,1,486,486,
85948,2019/6/20,166,シャーメゾン下津,式　,1,680,680,
85948,2019/6/20,167,リヴェール　ヒデ,式　,1,756,756,
85948,2019/6/20,168,シャーメゾンくすの木,式　,1,1944,1944,
85948,2019/6/20,169,シャーメゾン笠松,式　,1,756,756,
85948,2019/6/20,170,サニーハイツ向島,式　,1,486,486,
85948,2019/6/20,171,パークハイツ,式　,1,486,486,
85948,2019/6/20,172,リバーサイド湯浅,式　,1,756,756,
85948,2019/6/20,173,ラガール湯浅,式　,1,486,486,
85948,2019/6/20,174,五月ハイツ,式　,1,1361,1361,
85948,2019/6/20,175,アン・セリジェ,式　,1,756,756,
85948,2019/6/20,176,ブランシェ前田,式　,1,756,756,
85948,2019/6/20,177,シャーメゾン青木,式　,1,756,756,
85948,2019/6/20,178,フォーナス,式　,1,950,950,
85948,2019/6/20,179,パレスデュオ・照（テラス）,式　,1,756,756,
85948,2019/6/20,180,シャーメゾンハーヴェスト,式　,1,756,756,
85948,2019/6/20,181,クレール松ヶ丘,式　,1,486,486,
85948,2019/6/20,182,クレール,式　,1,756,756,
85948,2019/6/20,183,アン・セリジェ　Ⅱ,式　,1,486,486,
85948,2019/6/20,184,フレグランス二里ヶ浜,式　,1,756,756,
85948,2019/6/20,185,アベニール,式　,1,756,756,
85948,2019/6/20,186,ディアス赤坂,式　,1,756,756,
85948,2019/6/20,187,カサ・フィオーレＦＧ,式　,1,756,756,
85948,2019/6/20,188,ブランシェ旭　Ａ棟,式　,1,486,486,
85948,2019/6/20,189,ブランシェ旭　Ｂ棟,式　,1,486,486,
85948,2019/6/20,190,シャーメゾン安上,式　,1,950,950,
85948,2019/6/20,191,フローラ,式　,1,756,756,
85948,2019/6/20,192,ワイズコート,式　,1,486,486,
85948,2019/6/20,193,シャーメゾン西高松,式　,1,486,486,
85948,2019/6/20,194,シャーメゾン木ノ本,式　,1,680,680,
85948,2019/6/20,195,ブランシェＳ,式　,1,680,680,
85948,2019/6/20,196,ディアスＡＫＩＨＯ,式　,1,680,680,
85948,2019/6/20,197,シャンブルＭ,式　,1,950,950,
85948,2019/6/20,198,シャーメゾン幸輝,式　,1,1145,1145,
85948,2019/6/20,199,ボナール千且,式　,1,756,756,
85948,2019/6/20,200,イマージュ浜の宮,式　,1,486,486,
85948,2019/6/20,201,シャーメゾンフクイ,式　,1,486,486,
85948,2019/6/20,202,ヴィラ天神崎,式　,1,918,918,
85948,2019/6/20,203,アヴェンヌ太田,式　,1,1102,1102,
85948,2019/6/20,204,メゾネット松島,式　,1,486,486,
85948,2019/6/20,205,シャーメゾン今福,式　,1,486,486,
85948,2019/6/20,206,イマージュ浜の宮Ⅱ,式　,1,680,680,
85948,2019/6/20,207,ＫＹＡＲＡ　ＭＡＩＳＯＮ　Ⅱ,式　,1,486,486,
85948,2019/6/20,208,シャーメゾン西浜Ａ,式　,1,680,680,
85948,2019/6/20,209,和歌浦ガーデンテラス,式　,1,1296,1296,
85948,2019/6/20,210,シャーメゾン彩都Ａ,式　,1,680,680,
85948,2019/6/20,211,シャーメゾンロイヤルヒルズⅠ,式　,1,486,486,
85948,2019/6/20,212,シャーメゾン下津野,式　,1,1145,1145,
85948,2019/6/20,213,シャーメゾン砂山南,式　,1,5800,5800,
85948,2019/6/20,214,べレオＫ,式　,1,2030,2030,
85948,2019/6/20,215,べレオ太田,式　,1,2030,2030,
85948,2019/6/20,216,シャーメゾンｂｒｉｌｌｉａｎｔ,式　,1,756,756,
85948,2019/6/20,217,べレオ新通,式　,1,2030,2030,
85948,2019/6/20,218,べレオ堀止西,式　,1,2030,2030,
85948,2019/6/20,219,ベレオ西浜ハーモニーガーデン,式　,1,3046,3046,
85948,2019/6/20,220,ヴィレッジ三年坂,式　,1,4061,4061,
85948,2019/6/20,221,ベレオ園部,式　,1,3046,3046,
85948,2019/6/20,222,ガーデンハイツⅡ,式　,1,756,756,
85948,2019/6/20,223,コラール堀止,式　,1,756,756,
85948,2019/6/20,224,シャーメゾン葵,式　,1,486,486,
85948,2019/6/20,225,シャーメゾンＷＩＬＬ,式　,1,756,756,
85948,2019/6/20,226,ベルデ堀口,式　,1,2030,2030,
85948,2019/6/20,227,ＳｈａＭａｉｓｏｎ　ＮＡ,式　,1,756,756,
85948,2019/6/20,228,ベレオＢｒｉｌｌｉａｎｔ,式　,1,1620,1620,
85948,2019/6/20,229,ベレオ紀三井寺,式　,1,1080,1080,
85948,2019/6/20,230,ベレオけやき,式　,1,4061,4061,
85948,2019/6/20,231,シャーメゾン松江北,式　,1,486,486,
85948,2019/6/20,232,シャーメゾンＬａＬａ,式　,1,756,756,
85948,2019/6/20,233,ベレオコスモ,式　,1,1620,1620,
85948,2019/6/20,234,ベレオ小堀,式　,1,4061,4061,
85948,2019/6/20,235,メゾン・ド・ベレオ,式　,1,1620,1620,
85948,2019/6/20,236,ベレオ小野町,式　,1,2030,2030,
85948,2019/6/20,237,シャーメソン宝亀,式　,1,3391,3391,
85948,2019/6/20,238,シャーメゾン彩花,式　,1,972,972,
85948,2019/6/20,239,ベレオ寺町通り,式　,1,3046,3046,
85948,2019/6/20,240,ディアス松野,式　,1,1026,1026,
85948,2019/6/20,241,ベレオ広瀬,式　,1,5800,5800,
85948,2019/6/20,242,Ｔｏｕｒｎｅｓｏｌ,式　,1,4061,4061,
85948,2019/6/20,243,Ｍａｉｓｏｎ　ｄｅ　Ａｌｌｉｅ,式　,1,486,486,
85948,2019/6/20,244,ベレオ黒田ＳＯＵＴＨ,式　,1,972,972,
85948,2019/6/20,245,プロヌーブ今福,式　,1,972,972,
85948,2019/6/20,246,Ｆｅｌｉｃｅ紀三井寺,式　,1,756,756,
85948,2019/6/20,247,シャーメゾン茶屋ノ丁,式　,1,486,486,
86076,2019/6/20,1,トイレ改修に伴う電気工事,式　,1,548000,548000,
85901,2019/6/20,1,有田ひまわり福祉会グループホーム新築工事,　　,      ,         ,          ,
85901,2019/6/20,2,契約8100000の内　出来高80％,式　,1,6480000,6480000,
85959,2019/6/20,1,小倉小学校ブロック塀改修工事,式　,1,60000,60000,6月20日
85959,2019/6/20,2,追加工事,式　,1,70000,70000,
86003,2019/6/20,1,北野田ビル,　　,      ,         ,          ,
86003,2019/6/20,2,放送取説,式　,1,15000,15000,6月20日
86075,2019/6/20,1,消防設備保守点検（総合点検）,式　,1,80000,80000,6月20日
86024,2019/6/20,1,ケアセンター虹,　　,      ,         ,          ,
86024,2019/6/20,2,消防設備保守点検（総合点検）,式　,1,20000,20000,6月20日
85993,2019/6/20,1,焼鳥りょう,　　,      ,         ,          ,
85993,2019/6/20,2,通管費,式　,1,15000,15000,
85940,2019/6/19,1,セジュール・Ｎ　105号室,　　,      ,         ,          ,6月19日
85940,2019/6/19,2,住警器(取付費込),台　,1,3000,3000,
85919,2019/6/19,1,カラオケ＆ダンスホールわたぼうし,　　,      ,         ,          ,6/7～19
85919,2019/6/19,2,避難口誘導灯C級(天井付・避難口・片面),台　,1,12340,12340,
85919,2019/6/19,3,同上付属品,式　,1,3000,3000,
85919,2019/6/19,4,非常警報複合装置,台　,1,11840,11840,
85919,2019/6/19,5,工事費,式　,1,25000,25000,
85919,2019/6/19,6,図面作成費,式　,1,20000,20000,
85919,2019/6/19,7,消防手続立会試験費,式　,1,45000,45000,
85919,2019/6/19,8,諸経費,式　,1,7820,7820,
85919,2019/6/19,9,値下げ,式　,1,25000,25000,
85973,2019/6/19,1,納品,　　,      ,         ,          ,
85973,2019/6/19,2,・ホームズ,　　,      ,         ,          ,6月3日
85973,2019/6/19,3,FA20312LE1,台　,1,16000,16000,
85973,2019/6/19,4,FA20017,台　,1,2320,2320,
85973,2019/6/19,5,・123交野店,　　,      ,         ,          ,6月19日
85973,2019/6/19,6,BV429221,台　,3,2720,8160,
85973,2019/6/19,7,　,　　,      ,         ,          ,
85973,2019/6/19,8,FA20312LE1,台　,1,16000,16000,6月3日
85973,2019/6/19,9,FK20000,台　,1,2320,2320,〃
85973,2019/6/19,10,BV42208K,台　,5,1320,6600,6月11日
85973,2019/6/19,11,BVK4010,台　,5,240,1200,〃
85973,2019/6/19,12,BV4131K,台　,2,1080,2160,〃
85973,2019/6/19,13,FDK346・FZB018-2,台　,1,12000,12000,6月13日
85973,2019/6/19,14,SB-H206,台　,1,8300,8300,〃
85946,2019/6/19,1,消防設備保守点検,　　,      ,         ,          ,
85946,2019/6/19,2,蒲鉾ビル（総合点検）,式　,1,45000,45000,4月24日
85946,2019/6/19,3,消防設備保守点検に伴う改修工事,式　,1,9000,9000,6月19日
85936,2019/6/18,1,エアコン取替工事,　　,      ,         ,          ,
85936,2019/6/18,2,2.8kwエアコン取替（材工共）,式　,1,85000,85000,6月18日
85918,2019/6/18,1,妙寺団地,　　,      ,         ,          ,
85918,2019/6/18,2,ガス漏れ警報器(LPガス用)　KP-15B,台　,1,7800,7800,
85918,2019/6/18,3,送料,式　,1,1200,1200,
86022,2019/6/18,1,消防設備保守点検,　　,      ,         ,          ,
86022,2019/6/18,2,ＪＡ牧野農産物直売所（総合点検）,式　,1,10000,10000,6月18日
85991,2019/6/18,1,御社　和歌山事務所,　　,      ,         ,          ,
85991,2019/6/18,2,空調設備工事,式　,1,521000,521000,4/18～6/18
85991,2019/6/18,3,※別途見積添付,　　,      ,         ,          ,
86026,2019/6/17,1,消防設備保守点検,　　,      ,         ,          ,
86026,2019/6/17,2,株式会社平賀和歌山工場・倉庫(機器点検),式　,1,80000,80000,6月17日
85913,2019/6/17,1,ＪＡ紀北かわかみ橋本支店1階,　　,      ,         ,          ,
85913,2019/6/17,2,自動火災報知設備工事,式　,1,657000,657000,6月17日
85914,2019/6/17,1,916号室,　　,      ,         ,          ,
85914,2019/6/17,2,誤報感知器取替工事,式　,1,20000,20000,6月17日
85915,2019/6/17,1,11階バックヤード側　階段室,　　,      ,         ,          ,
85915,2019/6/17,2,誤報感知器取替工事,式　,1,20000,20000,6/8・17
85928,2019/6/17,1,123浜野店,　　,      ,         ,          ,
85928,2019/6/17,2,消防設備保守点検後不備改修工事,式　,1,40000,40000,6月17日
85929,2019/6/17,1,123藤田店,　　,      ,         ,          ,
85929,2019/6/17,2,消防設備保守点検後不備改修工事,式　,1,46000,46000,6月17日
85930,2019/6/17,1,ゲットゲット青江店,　　,      ,         ,          ,
85930,2019/6/17,2,消防設備保守点検後不備改修工事,式　,1,190000,190000,6月17日
85964,2019/6/17,1,枚方三栗団地8・9棟11階,　　,      ,         ,          ,
85964,2019/6/17,2,放水口ホース格納箱取替工事,式　,1,280000,280000,6月17日
85938,2019/6/16,1,山路ハイツ,　　,      ,         ,          ,
85938,2019/6/16,2,消防設備保守点検,式　,1,20000,20000,6月16日
85978,2019/6/14,1,ライオンズマンション関戸,　　,      ,         ,          ,
85978,2019/6/14,2,消防設備不良箇所改修工事,式　,1,15500,15500,4月23日
85980,2019/6/14,1,イオンモールりんくう泉南,　　,      ,         ,          ,
85980,2019/6/14,2,保守点検後誘導灯交換・増設工事,式　,1,128700,128700,6/11・14
85920,2019/6/14,1,消防設備保守点検,　　,      ,         ,          ,
85920,2019/6/14,2,御坊警察宿舎（総合点検）,式　,1,45000,45000,6月14日
85902,2019/6/14,1,消火器50型　納品及び処分,式　,1,339000,339000,
85903,2019/6/14,1,カーサステラ西浜　207号室,　　,      ,         ,          ,
85903,2019/6/14,2,住宅用警報器(熱タイプ)取替,式　,1,5000,5000,6月14日
85904,2019/6/13,1,男子脱衣室　エアコン修理,式　,1,60000,60000,
86023,2019/6/13,1,消防設備保守点検（総合点検）,式　,1,35000,35000,6月13日
85879,2019/6/12,1,榎原ハイツ　101号室,　　,      ,         ,          ,6月12日
85879,2019/6/12,2,住警器(取付費込),台　,2,3000,6000,
85880,2019/6/12,1,ブエナビスタ和歌山ノース　106号室,　　,      ,         ,          ,6月12日
85880,2019/6/12,2,住警器(取付費込),台　,1,3000,3000,
85881,2019/6/12,1,西浜第1マンション　208号室,　　,      ,         ,          ,6月12日
85881,2019/6/12,2,住警器(取付費込),台　,1,3000,3000,
85545,2019/6/12,1,Sana inn Town1号棟（総合点検）,式　,1,10000,10000,2月13日
85545,2019/6/12,2,Sana inn Town2号棟（総合点検）,式　,1,10000,10000,〃
85545,2019/6/12,3,Sana inn Town3号棟（総合点検）,式　,1,10000,10000,〃
85985,2019/6/12,1,西成区千本南1丁目計画新築工事,式　,1,200000,200000,5/15～6/12
85927,2019/6/12,1,123上板店,　　,      ,         ,          ,
85927,2019/6/12,2,自動火災報知設備誤報調査対応費,式　,1,69000,69000,6月12日
85977,2019/6/11,1,ライオンズマンション布施屋,　　,      ,         ,          ,
85977,2019/6/11,2,消火器取替4本,式　,1,17600,17600,6月11日
85883,2019/6/11,1,グリーンフル浜路,　　,      ,         ,          ,6月11日
85883,2019/6/11,2,受信機用バッテリー,台　,1,14880,14880,
85883,2019/6/11,3,取替費,式　,1,600,600,
85883,2019/6/11,4,出張費,式　,1,1500,1500,
85884,2019/6/11,1,セゾン8,　　,      ,         ,          ,6月11日
85884,2019/6/11,2,住警器(取付費込),台　,14,3000,42000,
85934,2019/6/11,1,児童養護施設大道荘改修工事,　　,      ,         ,          ,
85934,2019/6/11,2,消防設備工事,式　,1,1356000,1356000,4/1～6/11
85909,2019/6/11,1,御社　誤報調査　緊急対応費,式　,1,10000,10000,6月11日
86002,2019/6/10,1,榎本様邸（和歌山市松島）,　　,      ,         ,          ,
86002,2019/6/10,2,漏電調査,式　,1,5000,5000,6月10日
85979,2019/6/10,1,ウメトク　消防設備工事,式　,1,101000,101000,5/10～6/10
85986,2019/6/10,1,アルザ泉大津　1階　ダイソー,　　,      ,         ,          ,
85986,2019/6/10,2,消防設備工事,式　,1,173500,173500,
85986,2019/6/10,3,※カットリレー分マイナス済,　　,      ,         ,          ,
85899,2019/6/8,1,日鉄スラグ事務所 エアコン工事,　　,      ,         ,          ,
85899,2019/6/8,2,出来高請求,式　,1,1000000,1000000,1回目
85906,2019/6/8,1,キングライン　第2倉庫,　　,      ,         ,          ,
85906,2019/6/8,2,感知器取替工事,式　,1,426000,426000,5/31・6/8
85873,2019/6/7,1,ロマンビレッジ,　　,      ,         ,          ,
85873,2019/6/7,2,消防設備保守点検に伴う改修工事,式　,1,85000,85000,6月6日
85963,2019/6/7,1,北野田ビル,　　,      ,         ,          ,
85963,2019/6/7,2,非常放送設備不備に伴う調査及び修繕,式　,1,30000,30000,6月7日
85907,2019/6/6,1,ダイヤモンドプラザ3階「ちゅうとはんぱ」,　　,      ,         ,          ,
85907,2019/6/6,2,換気扇取替工事,式　,1,42000,42000,6月6日
85935,2019/6/6,1,福井荘,　　,      ,         ,          ,
85935,2019/6/6,2,自動通報装置点検及び電話番号追加登録,式　,1,15000,15000,6月6日
85937,2019/6/6,1,改修設備工事,式　,1,1070000,1070000,
85898,2019/6/6,1,辰巳様邸アンテナ設置工事,　　,      ,         ,          ,
85898,2019/6/6,2,ケーブル　S5C-FB,ｍ　,25,55,1375,
85898,2019/6/6,3,UHFアンテナ　20素子,本　,1,3800,3800,
85898,2019/6/6,4,同上取付金具,式　,1,2800,2800,
85898,2019/6/6,5,BSアンテナ　45cm,基　,1,8800,8800,
85898,2019/6/6,6,同上取付金具,式　,1,6000,6000,
85898,2019/6/6,7,ブースター,台　,1,7500,7500,
85898,2019/6/6,8,消耗品雑材費,式　,1,2725,2725,
85898,2019/6/6,9,電工費,式　,1,20000,20000,
85898,2019/6/6,10,諸経費,式　,1,5000,5000,
85916,2019/6/5,1,消防設備保守点検（総合点検）,式　,1,30000,30000,6月5日
85939,2019/6/5,1,２階洗濯室,　　,      ,         ,          ,
85939,2019/6/5,2,コンセント取替工事,式　,1,5000,5000,6月5日
85895,2019/6/5,1,㈱葵消防設備様事務所新築設備工事,式　,1,1498000,1498000,
85908,2019/6/4,1,呼出ボタン取付,個　,1,10000,10000,6月4日
85882,2019/6/3,1,リバーサイド中井,　　,      ,         ,          ,6月3日
85882,2019/6/3,2,地区音響ベル,台　,1,2880,2880,
85882,2019/6/3,3,取付費,式　,1,2000,2000,
85882,2019/6/3,4,出張費,式　,1,1500,1500,
85887,2019/6/3,1,野原俊雄一戸建,　　,      ,         ,          ,6月3日
85887,2019/6/3,2,住警器(取付費込),台　,3,3000,9000,
85887,2019/6/3,3,消火器４型,本　,1,4500,4500,
85887,2019/6/3,4,消火器処分費,本　,2,1000,2000,
85992,2019/6/3,1,名古屋　ＲＳ丸の内ビル　3階,　　,      ,         ,          ,5/23・6/3
85992,2019/6/3,2,光電式スポット型感知器2種,個　,1,11000,11000,
85992,2019/6/3,3,配線　AE0.9-4C,ｍ　,10,35,350,
85992,2019/6/3,4,工事費,式　,1,50000,50000,
85992,2019/6/3,5,消防手続き立会試験費,式　,1,50000,50000,
85992,2019/6/3,6,交通費,式　,1,25000,25000,
85992,2019/6/3,7,諸経費,式　,1,13650,13650,
85924,2019/6/1,1,エクロールプラザ　電球交換,　　,      ,         ,          ,
85924,2019/6/1,2,44348,　　,      ,         ,          ,
85924,2019/6/1,3,屋上　ボール球,個　,2,350,700,
85924,2019/6/1,4,２階　外部階段　ＦＬ２０ＳＳ,本　,2,340,680,
85924,2019/6/1,5,４階　外部階段　ＦＬ２０ＳＳ,本　,2,340,680,
85924,2019/6/1,6,５階　外部階段　ＦＬ２０ＳＳ,本　,1,340,340,
85924,2019/6/1,7,取替費,式　,1,7000,7000,
85924,2019/6/1,8,44355,　　,      ,         ,          ,
85924,2019/6/1,9,１階　階段室　シリカ球,個　,1,350,350,
85924,2019/6/1,10,２階　誘導灯球３２Ｗ,本　,1,480,480,
85924,2019/6/1,11,６階　ＥＶ前　ハロゲン球,個　,1,1600,1600,
85924,2019/6/1,12,取替費,式　,1,3000,3000,
85905,2019/6/1,1,キングライン　第3倉庫,　　,      ,         ,          ,
85905,2019/6/1,2,感知器取替工事,式　,1,107000,107000,6月1日
85910,2019/6/1,1,㈱スズキ自販和歌山　国体道路店　様,　　,      ,         ,          ,
85910,2019/6/1,2,火気厳禁　看板取付,式　,1,5500,5500,6月1日
85911,2019/6/1,1,グループホームたかお　様,　　,      ,         ,          ,
85911,2019/6/1,2,消防設備保守点検に伴う不備改修,式　,1,130000,130000,6月1日
85912,2019/6/1,1,デイサービスセンターたかお　様,　　,      ,         ,          ,
85912,2019/6/1,2,消防設備保守点検に伴う修理,式　,1,15000,15000,6月1日
85831,2019/5/31,1,消防設備保守点検,　　,      ,         ,          ,
85831,2019/5/31,2,イオン貝塚店（総合点検）,式　,1,220000,220000,4月9日
85831,2019/5/31,3,イオンモールりんくう泉南（総合点検）,式　,1,1500000,1500000,4/18～5/1
85831,2019/5/31,4,ライオンズマンション三木町（機器点検）,式　,1,48000,48000,5月8日
85831,2019/5/31,5,ライオンズマンション田中町（機器点検）,式　,1,57600,57600,5月10日
85852,2019/5/31,1,イオンモールりんくう泉南,　　,      ,         ,          ,
85852,2019/5/31,2,防火設備検査立会い,式　,1,540000,540000,5/20～31
85853,2019/5/31,1,ライオンズマンション塩屋,　　,      ,         ,          ,
85853,2019/5/31,2,805号室感知器取替工事,式　,1,9300,9300,5月31日
85886,2019/5/31,1,グリーンフルとまとⅡ　213号室,　　,      ,         ,          ,5月31日
85886,2019/5/31,2,住警器(取付費込),台　,2,3000,6000,
85861,2019/5/31,1,ホルモン笹島,　　,      ,         ,          ,
85861,2019/5/31,2,消防設備工事,式　,1,480000,480000,
85917,2019/5/31,1,消防設備保守点検,　　,      ,         ,          ,
85917,2019/5/31,2,医療法人久生会山本クリニック(総合点検),式　,1,70000,70000,5月31日
85917,2019/5/31,3,つどいの家（総合点検）,式　,1,15000,15000,5月23日
85917,2019/5/31,4,つどいの郷（総合点検）,式　,1,35000,35000,5月23日
85851,2019/5/31,1,メゾン葵（消防設備保守点検）,式　,1,70000,70000,5月28日
85851,2019/5/31,2,ｱﾄﾞﾍﾞﾝﾁｬｰﾜｰﾙﾄﾞ自火報工事　ｴﾘｱ4,式　,1,80000,80000,
85922,2019/5/31,1,ブルームキャピタル様みなべ現場事務所,　　,      ,         ,          ,
85922,2019/5/31,2,臨時電気工事費,式　,1,22032,22032,5/31支払済
85866,2019/5/31,1,ｴｸﾛｰﾙﾌﾟﾗｻﾞSINZANｴｱｺﾝ取替工事,式　,1,436000,436000,5月23日
85866,2019/5/31,2,びっくりﾄﾞﾝｷｰﾊﾟｰﾑｼﾃｨ照明器具ﾈｼﾞ穴改修,式　,1,21000,21000,4/23・5/29
85843,2019/5/31,1,消防設備保守点検,　　,      ,         ,          ,
85843,2019/5/31,2,四郷地域交流センター（総合点検）,式　,1,20000,20000,5月9日
85843,2019/5/31,3,かつらぎ町立四邑公民館（総合点検）,式　,1,15000,15000,5月10日
85843,2019/5/31,4,和歌山県農業共済組合北部支店(機器点検),式　,1,9000,9000,5月10日
85843,2019/5/31,5,笠田東児童館（総合点検）,式　,1,8000,8000,5月13日
85843,2019/5/31,6,〃　（防火対象物点検）,式　,1,18000,18000,〃
85843,2019/5/31,7,笠田公民館佐野分館（総合点検）,式　,1,9000,9000,5月13日
85843,2019/5/31,8,〃　（防火対象物点検）,式　,1,20000,20000,〃
85843,2019/5/31,9,㈱AGARA食品製造工場（総合点検）,式　,1,20000,20000,5月15日
85843,2019/5/31,10,和歌山日産自動車㈱有田店（機器点検）,式　,1,7500,7500,5月16日
85843,2019/5/31,11,箕島ハイツ24（総合点検）,式　,1,22500,22500,5月22日
85842,2019/5/31,1,消防設備保守点検,　　,      ,         ,          ,
85842,2019/5/31,2,123博多店（総合点検）,式　,1,150000,150000,4/18・24
85842,2019/5/31,3,〃　（防火対象物点検）,式　,1,40000,40000,〃
85842,2019/5/31,4,ｻｰﾋﾞｽ付高齢者住宅冨士桜（総合点検）,式　,1,70000,70000,4月26日
85842,2019/5/31,5,123横浜西口店（機器点検）,式　,1,70000,70000,5月8日
85842,2019/5/31,6,123岡崎店（総合点検）,式　,1,50000,50000,5月8日
85842,2019/5/31,7,〃　（防火対象物点検）,式　,1,25000,25000,〃
85842,2019/5/31,8,すみれ保育園（総合点検）,式　,1,40000,40000,5月11日
85842,2019/5/31,9,123五社店（機器点検）,式　,1,60000,60000,5月7日
85846,2019/5/31,1,納品,　　,      ,         ,          ,
85846,2019/5/31,2,FK20016　B級通路ﾊﾟﾈﾙ左矢印,枚　,1,2320,2320,5月17日
85846,2019/5/31,3,FK20017　B級通路ﾊﾟﾈﾙ右矢印,枚　,1,2320,2320,5月17日
85846,2019/5/31,4,KSH2962B　B級BL形誘導灯,台　,1,15440,15440,5月17日
85846,2019/5/31,5,S2-2081L　B級通路ﾊﾟﾈﾙ左矢印,枚　,1,2400,2400,5月17日
85846,2019/5/31,6,S2-2081AR　B級通路ﾊﾟﾈﾙ右矢印,枚　,1,2400,2400,5月17日
85846,2019/5/31,7,PC-2238WP,台　,1,7800,7800,5月17日
85846,2019/5/31,8,2SC1-L　差動式ｽﾎﾟｯﾄ型感知器,個　,1,1500,1500,5月17日
85846,2019/5/31,9,FA10312LE1　C級誘導灯,台　,1,11220,11220,5月17日
85846,2019/5/31,10,FK10000　C級避難口ﾊﾟﾈﾙ,枚　,1,1120,1120,5月17日
85846,2019/5/31,11,泡消火設備手動起動装置　表示板横型,枚　,3,2000,6000,5月17日
85846,2019/5/31,12,送料,式　,1,1200,1200,5月17日
85846,2019/5/31,13,FA10312LE1　C級誘導灯,台　,1,11220,11220,5月17日
85846,2019/5/31,14,FA10322LE1　C級誘導灯,台　,1,11440,11440,5月17日
85846,2019/5/31,15,FK10000　C級避難口ﾊﾟﾈﾙ,枚　,2,1120,2240,5月17日
85846,2019/5/31,16,FK10005　C級避難口ﾊﾟﾈﾙ,枚　,1,1120,1120,5月17日
85846,2019/5/31,17,FP01650P　吊金具500mm,個　,1,1800,1800,5月17日
85846,2019/5/31,18,ﾌﾞﾚｰｶｰAC100V　ｺﾝﾊﾟｸﾄ型,個　,1,700,700,5月17日
85846,2019/5/31,19,ﾌﾞﾚｰｶｰAC100V　HB型,個　,1,800,800,5月17日
85846,2019/5/31,20,BV42208K　差動式ｽﾎﾟｯﾄ型感知器2種(ﾍﾞｰｽ共),個　,5,1560,7800,5月29日
85846,2019/5/31,21,・北野田ビル,　　,      ,         ,          ,
85846,2019/5/31,22,FA40312LE1　B級BH形誘導灯片面,台　,1,24680,24680,5月24日
85846,2019/5/31,23,FK20000　避難口ﾊﾟﾈﾙ左向,枚　,1,2320,2320,5月24日
85846,2019/5/31,24,・123塩屋店,　　,      ,         ,          ,
